input_value,input_label,pred_value,pred_label
61,elevated,59.710796,elevated
56,elevated,58.12601,elevated
33,normal,33.738785,normal
56,elevated,56.921017,elevated
54,normal,54.91679,normal
55,normal,56.601883,elevated
52,normal,50.53989,normal
61,elevated,61.877674,elevated
58,elevated,58.23215,elevated
53,normal,54.72479,normal
54,normal,53.735554,normal
52,normal,53.13383,normal
65,elevated,65.02599,elevated
53,normal,55.014385,elevated
52,normal,51.06152,normal
52,normal,54.790016,normal
39,normal,34.69032,normal
54,normal,53.20142,normal
67,elevated,67.916275,elevated
56,elevated,57.109108,elevated
53,normal,52.39095,normal
58,elevated,58.479027,elevated
42,normal,44.217663,normal
48,normal,51.74571,normal
96,elevated,94.5506,elevated
59,elevated,58.051285,elevated
50,normal,47.740883,normal
60,elevated,61.70627,elevated
53,normal,52.539818,normal
34,normal,35.237125,normal
58,elevated,57.53067,elevated
48,normal,45.890186,normal
55,normal,55.13687,elevated
58,elevated,58.05347,elevated
57,elevated,57.60647,elevated
56,elevated,59.461296,elevated
61,elevated,62.272125,elevated
58,elevated,59.311638,elevated
33,normal,34.89161,normal
52,normal,53.454372,normal
61,elevated,61.630608,elevated
48,normal,48.812782,normal
52,normal,48.318,normal
57,elevated,59.173943,elevated
55,normal,56.331676,elevated
52,normal,52.800327,normal
66,elevated,66.126884,elevated
60,elevated,59.466568,elevated
88,elevated,87.75048,elevated
55,normal,54.997223,normal
58,elevated,58.41866,elevated
35,normal,33.962223,normal
51,normal,47.689304,normal
58,elevated,59.764797,elevated
54,normal,55.385952,elevated
55,normal,54.446083,normal
53,normal,53.001793,normal
55,normal,56.737785,elevated
57,elevated,56.985344,elevated
54,normal,55.406742,elevated
47,normal,47.677834,normal
58,elevated,58.23983,elevated
68,elevated,69.84786,elevated
60,elevated,60.043858,elevated
49,normal,50.964073,normal
55,normal,55.38827,elevated
53,normal,53.472157,normal
56,elevated,57.226578,elevated
61,elevated,61.65134,elevated
58,elevated,58.565094,elevated
41,normal,43.03688,normal
51,normal,49.54118,normal
46,normal,48.7881,normal
61,elevated,60.62384,elevated
57,elevated,58.063164,elevated
67,elevated,67.71671,elevated
96,elevated,91.294,elevated
55,normal,54.1974,normal
40,normal,39.507652,normal
56,elevated,55.841095,elevated
31,normal,32.138733,normal
55,normal,56.248203,elevated
52,normal,52.606125,normal
57,elevated,57.953453,elevated
27,normal,26.780853,normal
51,normal,52.607132,normal
48,normal,49.58237,normal
58,elevated,57.24167,elevated
48,normal,48.792778,normal
52,normal,52.89813,normal
59,elevated,60.06145,elevated
41,normal,42.1863,normal
66,elevated,67.35027,elevated
54,normal,55.32589,elevated
56,elevated,56.733078,elevated
60,elevated,59.410923,elevated
85,elevated,84.31369,elevated
56,elevated,56.36705,elevated
51,normal,49.531635,normal
42,normal,42.401367,normal
36,normal,37.460022,normal
40,normal,39.749855,normal
50,normal,50.757095,normal
44,normal,43.365086,normal
73,elevated,70.43564,elevated
58,elevated,58.43173,elevated
55,normal,56.402786,elevated
62,elevated,62.050484,elevated
40,normal,43.10771,normal
56,elevated,56.44222,elevated
39,normal,39.296974,normal
40,normal,38.264168,normal
52,normal,53.201702,normal
58,elevated,58.882553,elevated
55,normal,56.07926,elevated
57,elevated,56.58211,elevated
42,normal,42.306698,normal
53,normal,53.771576,normal
63,elevated,63.76757,elevated
36,normal,37.021725,normal
59,elevated,60.728355,elevated
53,normal,50.39139,normal
53,normal,54.3114,normal
42,normal,41.532604,normal
65,elevated,66.80845,elevated
40,normal,42.23879,normal
58,elevated,59.361908,elevated
40,normal,36.042274,normal
59,elevated,60.118732,elevated
53,normal,53.540596,normal
39,normal,40.130383,normal
64,elevated,66.4219,elevated
60,elevated,60.750916,elevated
28,normal,32.037365,normal
38,normal,38.5534,normal
29,normal,30.379246,normal
60,elevated,59.49434,elevated
55,normal,56.887512,elevated
34,normal,35.41409,normal
71,elevated,74.062706,elevated
33,normal,36.247047,normal
51,normal,50.41697,normal
54,normal,55.60983,elevated
64,elevated,63.740444,elevated
55,normal,55.68113,elevated
61,elevated,61.43711,elevated
20,normal,21.067675,normal
34,normal,35.540325,normal
49,normal,49.897003,normal
45,normal,46.841496,normal
54,normal,54.477856,normal
56,elevated,55.058315,elevated
59,elevated,59.770767,elevated
39,normal,33.15997,normal
37,normal,37.73942,normal
28,normal,30.085262,normal
51,normal,52.027233,normal
56,elevated,55.557384,elevated
68,elevated,68.31271,elevated
51,normal,50.139687,normal
52,normal,53.167435,normal
62,elevated,62.24585,elevated
54,normal,54.783936,normal
53,normal,55.021145,elevated
49,normal,51.730804,normal
52,normal,53.06973,normal
49,normal,47.481407,normal
53,normal,53.7149,normal
73,elevated,77.10286,elevated
26,normal,28.35663,normal
65,elevated,65.77372,elevated
53,normal,53.463264,normal
27,normal,28.379835,normal
24,normal,24.70517,normal
88,elevated,87.699394,elevated
60,elevated,61.636845,elevated
52,normal,53.444866,normal
60,elevated,63.78498,elevated
45,normal,45.40278,normal
62,elevated,60.80803,elevated
53,normal,52.443005,normal
55,normal,56.17464,elevated
55,normal,56.01735,elevated
54,normal,54.976665,normal
26,normal,30.285984,normal
56,elevated,56.69405,elevated
42,normal,41.38911,normal
56,elevated,55.49088,elevated
65,elevated,64.37664,elevated
19,normal,21.708067,normal
53,normal,51.637344,normal
53,normal,54.41443,normal
63,elevated,63.867424,elevated
62,elevated,66.954124,elevated
42,normal,42.43132,normal
57,elevated,56.30958,elevated
49,normal,47.944695,normal
71,elevated,71.07253,elevated
57,elevated,57.67594,elevated
53,normal,54.923256,normal
62,elevated,61.33108,elevated
48,normal,47.89955,normal
43,normal,43.18766,normal
57,elevated,58.395435,elevated
56,elevated,57.118618,elevated
59,elevated,60.896572,elevated
33,normal,36.25064,normal
54,normal,55.546093,elevated
55,normal,57.510532,elevated
52,normal,53.64501,normal
52,normal,53.976746,normal
30,normal,29.89677,normal
72,elevated,71.333824,elevated
39,normal,40.39944,normal
63,elevated,62.714664,elevated
55,normal,55.897125,elevated
48,normal,45.646103,normal
53,normal,53.738155,normal
49,normal,49.677402,normal
59,elevated,62.420437,elevated
62,elevated,62.53871,elevated
59,elevated,61.134464,elevated
43,normal,42.86695,normal
32,normal,35.43978,normal
47,normal,45.569397,normal
59,elevated,60.772022,elevated
56,elevated,56.3278,elevated
60,elevated,61.142315,elevated
44,normal,49.64587,normal
51,normal,52.17535,normal
39,normal,41.32822,normal
49,normal,50.97917,normal
