input_value,input_label,pred_value,pred_label
53,normal,51.683525,normal
51,normal,44.372265,normal
24,normal,24.318256,normal
32,normal,30.150204,normal
56,elevated,54.186962,normal
53,normal,50.145523,normal
61,elevated,60.144794,elevated
28,normal,27.279099,normal
53,normal,52.70396,normal
59,elevated,56.657043,elevated
56,elevated,55.459446,elevated
68,elevated,66.60084,elevated
44,normal,43.71433,normal
53,normal,50.290443,normal
52,normal,51.45692,normal
54,normal,53.22746,normal
72,elevated,72.01857,elevated
20,normal,20.332592,normal
62,elevated,60.185703,elevated
54,normal,53.18002,normal
24,normal,24.679722,normal
22,normal,20.69157,normal
80,elevated,76.74677,elevated
40,normal,41.98986,normal
46,normal,43.822575,normal
68,elevated,69.14254,elevated
39,normal,39.327446,normal
60,elevated,57.846016,elevated
36,normal,31.947472,normal
56,elevated,53.947483,normal
60,elevated,58.996468,elevated
59,elevated,57.992012,elevated
29,normal,28.128956,normal
36,normal,35.79349,normal
44,normal,39.390285,normal
56,elevated,54.77672,normal
64,elevated,60.63385,elevated
23,normal,22.635044,normal
54,normal,52.24889,normal
64,elevated,62.581875,elevated
52,normal,50.35953,normal
60,elevated,61.990498,elevated
48,normal,44.66941,normal
61,elevated,59.844604,elevated
35,normal,32.81618,normal
71,elevated,69.00059,elevated
43,normal,43.658466,normal
47,normal,49.68776,normal
57,elevated,54.77844,normal
26,normal,25.181574,normal
63,elevated,63.935024,elevated
56,elevated,55.13709,elevated
57,elevated,56.011887,elevated
56,elevated,56.331654,elevated
36,normal,38.57424,normal
39,normal,38.60229,normal
57,elevated,56.97454,elevated
57,elevated,55.69022,elevated
53,normal,52.907745,normal
28,normal,27.381535,normal
63,elevated,60.518753,elevated
35,normal,38.19006,normal
61,elevated,57.162395,elevated
44,normal,45.14847,normal
56,elevated,54.968967,normal
38,normal,37.17665,normal
44,normal,41.82228,normal
58,elevated,58.62715,elevated
69,elevated,69.310265,elevated
58,elevated,57.42197,elevated
47,normal,46.04398,normal
34,normal,38.62888,normal
51,normal,50.62928,normal
53,normal,52.445583,normal
43,normal,42.062477,normal
54,normal,53.36648,normal
44,normal,48.707928,normal
60,elevated,57.066315,elevated
55,normal,52.722504,normal
57,elevated,56.61406,elevated
56,elevated,54.773617,normal
56,elevated,55.79138,elevated
52,normal,50.84786,normal
54,normal,52.102272,normal
56,elevated,56.851944,elevated
43,normal,47.207405,normal
56,elevated,53.02745,normal
45,normal,44.198486,normal
31,normal,27.356066,normal
35,normal,33.55216,normal
32,normal,31.80654,normal
27,normal,27.750307,normal
46,normal,47.676823,normal
46,normal,48.15658,normal
65,elevated,63.62818,elevated
51,normal,49.67466,normal
26,normal,23.69203,normal
62,elevated,61.12213,elevated
59,elevated,57.07952,elevated
49,normal,50.65028,normal
64,elevated,61.524017,elevated
54,normal,53.664272,normal
40,normal,39.616077,normal
60,elevated,57.394623,elevated
54,normal,54.353165,normal
59,elevated,56.523396,elevated
47,normal,47.63995,normal
68,elevated,64.96659,elevated
22,normal,20.699102,normal
59,elevated,56.75945,elevated
53,normal,53.3911,normal
60,elevated,57.105686,elevated
42,normal,42.556396,normal
76,elevated,73.41989,elevated
