input_value,input_label,pred_value,pred_label
56,elevated,55.975925,elevated
53,normal,52.37909,normal
60,elevated,60.303436,elevated
53,normal,51.122242,normal
53,normal,52.37191,normal
58,elevated,58.687714,elevated
37,normal,37.39658,normal
65,elevated,63.760357,elevated
46,normal,47.14778,normal
46,normal,49.583515,normal
63,elevated,63.919456,elevated
64,elevated,63.471245,elevated
49,normal,51.463673,normal
46,normal,46.209988,normal
60,elevated,58.916187,elevated
57,elevated,56.737232,elevated
39,normal,37.783737,normal
52,normal,53.155308,normal
53,normal,52.464058,normal
54,normal,55.080425,elevated
46,normal,47.7443,normal
52,normal,49.24029,normal
41,normal,43.94158,normal
40,normal,34.989304,normal
59,elevated,59.019043,elevated
55,normal,50.881184,normal
51,normal,51.117214,normal
62,elevated,62.71566,elevated
55,normal,53.7415,normal
40,normal,34.33091,normal
56,elevated,55.46609,elevated
49,normal,50.978336,normal
53,normal,52.47001,normal
72,elevated,71.22299,elevated
28,normal,31.926668,normal
53,normal,52.946648,normal
58,elevated,58.295113,elevated
65,elevated,63.89643,elevated
57,elevated,57.6594,elevated
64,elevated,64.97642,elevated
56,elevated,56.728073,elevated
59,elevated,57.91133,elevated
51,normal,51.98337,normal
65,elevated,65.147415,elevated
59,elevated,60.385017,elevated
63,elevated,60.316547,elevated
55,normal,54.288445,normal
51,normal,50.174862,normal
57,elevated,56.660854,elevated
45,normal,42.323967,normal
45,normal,43.729538,normal
52,normal,51.040226,normal
57,elevated,55.291973,elevated
50,normal,51.513756,normal
43,normal,44.38194,normal
52,normal,55.188404,elevated
50,normal,50.33429,normal
26,normal,27.358501,normal
75,elevated,70.94394,elevated
61,elevated,60.660435,elevated
36,normal,35.868813,normal
53,normal,52.037174,normal
52,normal,51.690197,normal
65,elevated,66.25965,elevated
60,elevated,62.260807,elevated
60,elevated,59.254635,elevated
55,normal,55.86957,elevated
57,elevated,58.32789,elevated
44,normal,43.800083,normal
64,elevated,60.51252,elevated
55,normal,56.81086,elevated
39,normal,41.215504,normal
58,elevated,57.323727,elevated
36,normal,36.944595,normal
34,normal,36.8592,normal
61,elevated,58.48176,elevated
55,normal,55.371323,elevated
49,normal,47.74806,normal
56,elevated,55.4158,elevated
52,normal,51.744305,normal
55,normal,54.42704,normal
60,elevated,57.56216,elevated
54,normal,51.944748,normal
51,normal,52.90633,normal
59,elevated,58.405636,elevated
55,normal,52.969387,normal
47,normal,47.77685,normal
51,normal,50.03461,normal
52,normal,51.597492,normal
56,elevated,55.781403,elevated
54,normal,52.738117,normal
35,normal,33.958694,normal
53,normal,48.684814,normal
57,elevated,54.809227,normal
55,normal,54.451397,normal
65,elevated,65.70837,elevated
56,elevated,54.995674,normal
51,normal,46.899437,normal
65,elevated,65.20205,elevated
38,normal,36.11091,normal
56,elevated,55.035706,elevated
31,normal,31.20148,normal
53,normal,52.624527,normal
61,elevated,61.595463,elevated
52,normal,51.92378,normal
52,normal,51.576878,normal
40,normal,40.40373,normal
62,elevated,61.420242,elevated
52,normal,52.228966,normal
56,elevated,55.922604,elevated
56,elevated,55.091446,elevated
63,elevated,62.9121,elevated
64,elevated,64.96751,elevated
50,normal,48.27043,normal
52,normal,52.307835,normal
30,normal,28.568245,normal
54,normal,53.693123,normal
59,elevated,57.695843,elevated
36,normal,34.838036,normal
52,normal,46.661873,normal
55,normal,56.323612,elevated
58,elevated,58.105743,elevated
33,normal,34.823242,normal
60,elevated,60.823456,elevated
45,normal,44.469013,normal
37,normal,38.4179,normal
37,normal,34.741882,normal
59,elevated,59.624184,elevated
53,normal,53.12345,normal
39,normal,38.748314,normal
52,normal,47.683403,normal
61,elevated,60.93304,elevated
53,normal,53.43428,normal
54,normal,52.957253,normal
54,normal,51.698067,normal
48,normal,45.421032,normal
49,normal,50.12104,normal
45,normal,42.94582,normal
53,normal,52.62083,normal
44,normal,43.092896,normal
24,normal,22.048588,normal
38,normal,41.40351,normal
37,normal,37.986496,normal
58,elevated,57.31741,elevated
51,normal,51.33945,normal
45,normal,43.91585,normal
57,elevated,57.154194,elevated
24,normal,23.866835,normal
54,normal,53.47851,normal
75,elevated,76.752014,elevated
39,normal,39.391167,normal
47,normal,48.95401,normal
57,elevated,56.73546,elevated
55,normal,56.075756,elevated
42,normal,41.020348,normal
37,normal,36.68047,normal
58,elevated,57.818306,elevated
64,elevated,62.46212,elevated
49,normal,50.87748,normal
42,normal,40.296852,normal
52,normal,46.302425,normal
44,normal,46.76517,normal
65,elevated,64.60503,elevated
60,elevated,63.90012,elevated
46,normal,47.363064,normal
66,elevated,65.08633,elevated
40,normal,39.149155,normal
39,normal,36.455982,normal
46,normal,46.30228,normal
36,normal,35.830452,normal
54,normal,53.375854,normal
71,elevated,73.57795,elevated
55,normal,55.139984,elevated
44,normal,43.926567,normal
66,elevated,65.21553,elevated
53,normal,52.202652,normal
65,elevated,63.81838,elevated
46,normal,46.94931,normal
50,normal,52.442173,normal
58,elevated,60.445026,elevated
60,elevated,62.618137,elevated
53,normal,52.99745,normal
32,normal,28.146883,normal
62,elevated,62.85219,elevated
19,normal,19.95431,normal
49,normal,45.694378,normal
54,normal,55.069332,elevated
37,normal,39.491795,normal
30,normal,32.196857,normal
60,elevated,59.472622,elevated
52,normal,52.171432,normal
30,normal,29.585918,normal
63,elevated,61.989017,elevated
60,elevated,58.406948,elevated
39,normal,41.787487,normal
51,normal,51.42602,normal
57,elevated,57.180275,elevated
40,normal,40.926636,normal
59,elevated,58.914886,elevated
33,normal,30.863588,normal
53,normal,53.63372,normal
63,elevated,63.24627,elevated
59,elevated,58.318424,elevated
59,elevated,58.837933,elevated
56,elevated,56.137543,elevated
60,elevated,60.399544,elevated
47,normal,48.05593,normal
43,normal,42.94828,normal
57,elevated,56.03931,elevated
36,normal,35.04533,normal
42,normal,41.636982,normal
60,elevated,61.547634,elevated
57,elevated,55.764114,elevated
52,normal,51.69196,normal
51,normal,48.056316,normal
57,elevated,58.036716,elevated
54,normal,53.85786,normal
58,elevated,59.96729,elevated
63,elevated,62.616257,elevated
51,normal,50.58984,normal
57,elevated,55.049267,elevated
38,normal,45.47206,normal
56,elevated,55.696953,elevated
71,elevated,69.6947,elevated
41,normal,35.96896,normal
45,normal,46.469635,normal
55,normal,52.229904,normal
44,normal,42.416424,normal
52,normal,52.372684,normal
35,normal,33.96951,normal
54,normal,54.47503,normal
50,normal,50.284378,normal
60,elevated,60.7199,elevated
38,normal,43.79997,normal
36,normal,33.31354,normal
41,normal,51.464035,normal
52,normal,50.94651,normal
69,elevated,71.34314,elevated
37,normal,38.965755,normal
52,normal,50.814075,normal
53,normal,52.054806,normal
57,elevated,58.974533,elevated
60,elevated,61.078644,elevated
56,elevated,56.985344,elevated
36,normal,36.012062,normal
42,normal,40.47671,normal
36,normal,32.696976,normal
32,normal,31.43871,normal
61,elevated,61.041016,elevated
50,normal,51.966476,normal
53,normal,52.430645,normal
47,normal,43.558056,normal
44,normal,45.05404,normal
53,normal,54.264366,normal
51,normal,51.67178,normal
56,elevated,56.03025,elevated
47,normal,47.570923,normal
41,normal,40.807377,normal
26,normal,24.669226,normal
52,normal,51.33646,normal
30,normal,27.105623,normal
52,normal,51.44915,normal
53,normal,53.49957,normal
33,normal,34.215034,normal
46,normal,44.4263,normal
70,elevated,70.61034,elevated
50,normal,48.785385,normal
40,normal,44.309395,normal
64,elevated,62.099022,elevated
53,normal,52.838818,normal
56,elevated,56.30286,elevated
55,normal,55.33881,elevated
57,elevated,55.165356,elevated
58,elevated,57.76703,elevated
58,elevated,57.6048,elevated
72,elevated,70.97533,elevated
37,normal,37.295486,normal
38,normal,37.92398,normal
33,normal,32.147743,normal
64,elevated,64.02435,elevated
48,normal,47.452885,normal
38,normal,36.97819,normal
32,normal,37.588936,normal
31,normal,29.777496,normal
59,elevated,59.022797,elevated
83,elevated,82.78936,elevated
48,normal,50.132732,normal
59,elevated,58.510174,elevated
60,elevated,58.903137,elevated
60,elevated,61.079964,elevated
37,normal,36.005432,normal
56,elevated,55.53557,elevated
60,elevated,58.85364,elevated
58,elevated,55.480564,elevated
59,elevated,59.825768,elevated
43,normal,41.736954,normal
33,normal,32.436016,normal
52,normal,53.077164,normal
52,normal,44.284065,normal
72,elevated,71.97214,elevated
53,normal,54.868576,normal
56,elevated,54.450016,normal
50,normal,50.075912,normal
22,normal,22.847412,normal
43,normal,41.8373,normal
49,normal,47.279892,normal
51,normal,50.01546,normal
55,normal,54.346275,normal
40,normal,37.989964,normal
53,normal,52.29942,normal
58,elevated,57.1559,elevated
43,normal,38.10889,normal
114,elevated,112.25492,elevated
61,elevated,60.65106,elevated
52,normal,48.95092,normal
63,elevated,64.397194,elevated
53,normal,51.855873,normal
56,elevated,56.188316,elevated
39,normal,41.156742,normal
55,normal,54.72193,normal
45,normal,46.35582,normal
62,elevated,62.76357,elevated
52,normal,51.180798,normal
50,normal,50.364132,normal
59,elevated,60.96372,elevated
61,elevated,61.095238,elevated
59,elevated,58.594486,elevated
60,elevated,62.94676,elevated
57,elevated,57.688805,elevated
29,normal,29.73826,normal
61,elevated,59.37611,elevated
54,normal,55.853436,elevated
54,normal,53.833973,normal
53,normal,54.012997,normal
64,elevated,62.71991,elevated
53,normal,51.745296,normal
54,normal,53.83461,normal
38,normal,38.236317,normal
45,normal,43.153355,normal
58,elevated,56.00947,elevated
54,normal,53.91214,normal
56,elevated,57.469402,elevated
55,normal,56.55105,elevated
59,elevated,58.60679,elevated
54,normal,51.91734,normal
52,normal,52.453632,normal
47,normal,45.007286,normal
51,normal,46.98837,normal
58,elevated,56.794575,elevated
51,normal,49.11795,normal
60,elevated,59.0206,elevated
57,elevated,56.597404,elevated
54,normal,54.35319,normal
33,normal,32.063503,normal
42,normal,41.453583,normal
56,elevated,55.24598,elevated
42,normal,39.535774,normal
51,normal,50.307087,normal
58,elevated,55.915977,elevated
53,normal,52.48256,normal
52,normal,51.06428,normal
56,elevated,57.33944,elevated
60,elevated,59.401077,elevated
56,elevated,53.999153,normal
57,elevated,58.65885,elevated
51,normal,51.65329,normal
46,normal,47.334373,normal
61,elevated,61.4856,elevated
47,normal,45.540703,normal
59,elevated,58.946,elevated
60,elevated,59.67116,elevated
48,normal,50.501205,normal
55,normal,53.44038,normal
48,normal,46.15829,normal
55,normal,55.10186,elevated
40,normal,39.882362,normal
51,normal,51.48025,normal
57,elevated,57.55449,elevated
64,elevated,65.326706,elevated
68,elevated,68.903336,elevated
51,normal,48.04152,normal
52,normal,52.602238,normal
41,normal,37.770367,normal
51,normal,51.480453,normal
53,normal,51.252747,normal
88,elevated,87.37489,elevated
63,elevated,62.14536,elevated
37,normal,35.757984,normal
38,normal,40.816048,normal
42,normal,43.117264,normal
56,elevated,56.0648,elevated
52,normal,51.128857,normal
40,normal,41.576447,normal
61,elevated,60.620922,elevated
56,elevated,53.772457,normal
59,elevated,59.16061,elevated
47,normal,44.51517,normal
48,normal,48.95707,normal
63,elevated,61.684555,elevated
61,elevated,60.207336,elevated
57,elevated,55.718834,elevated
41,normal,43.334892,normal
52,normal,47.939175,normal
54,normal,54.582306,normal
64,elevated,64.79793,elevated
54,normal,53.237656,normal
26,normal,24.32383,normal
44,normal,40.233727,normal
55,normal,54.28711,normal
61,elevated,61.34705,elevated
37,normal,39.901237,normal
65,elevated,64.86693,elevated
41,normal,41.993954,normal
49,normal,50.444164,normal
44,normal,42.703053,normal
41,normal,44.40106,normal
55,normal,55.230988,elevated
117,elevated,118.47049,elevated
62,elevated,60.14269,elevated
41,normal,40.88739,normal
61,elevated,60.30502,elevated
49,normal,51.704796,normal
53,normal,52.981236,normal
55,normal,53.92223,normal
49,normal,42.09383,normal
48,normal,47.786583,normal
58,elevated,56.366547,elevated
52,normal,50.96165,normal
61,elevated,61.374252,elevated
50,normal,51.2353,normal
53,normal,54.654667,normal
51,normal,48.68359,normal
52,normal,50.508728,normal
52,normal,52.135445,normal
54,normal,53.799736,normal
59,elevated,58.34699,elevated
41,normal,41.504375,normal
38,normal,38.895435,normal
54,normal,53.53171,normal
61,elevated,60.701557,elevated
68,elevated,69.190636,elevated
71,elevated,72.85406,elevated
64,elevated,62.603603,elevated
55,normal,57.852795,elevated
54,normal,54.91459,normal
57,elevated,57.23761,elevated
53,normal,53.240116,normal
44,normal,45.1248,normal
43,normal,43.425117,normal
60,elevated,59.826046,elevated
61,elevated,58.871597,elevated
42,normal,39.882416,normal
58,elevated,58.162025,elevated
37,normal,38.39218,normal
61,elevated,61.02132,elevated
58,elevated,56.08262,elevated
51,normal,48.033173,normal
53,normal,51.873764,normal
55,normal,53.10489,normal
60,elevated,59.571037,elevated
52,normal,49.469078,normal
42,normal,41.51593,normal
64,elevated,64.196335,elevated
52,normal,51.53141,normal
60,elevated,60.34181,elevated
52,normal,52.07621,normal
54,normal,51.794785,normal
55,normal,54.66955,normal
43,normal,41.80927,normal
31,normal,32.61457,normal
43,normal,43.845383,normal
51,normal,51.612167,normal
52,normal,54.463486,normal
57,elevated,56.163643,elevated
51,normal,49.330524,normal
63,elevated,61.81035,elevated
54,normal,53.713673,normal
55,normal,54.816624,normal
38,normal,37.852493,normal
35,normal,36.874676,normal
52,normal,52.49967,normal
57,elevated,58.606117,elevated
32,normal,32.656357,normal
59,elevated,58.40723,elevated
42,normal,41.540718,normal
50,normal,49.58399,normal
57,elevated,59.459793,elevated
56,elevated,55.51745,elevated
59,elevated,59.445457,elevated
64,elevated,63.330845,elevated
53,normal,52.445747,normal
44,normal,45.070496,normal
57,elevated,56.45697,elevated
54,normal,56.07312,elevated
52,normal,51.6484,normal
53,normal,53.03382,normal
53,normal,51.877003,normal
55,normal,54.21703,normal
42,normal,43.977245,normal
53,normal,51.84368,normal
60,elevated,57.593616,elevated
45,normal,41.114254,normal
43,normal,43.635242,normal
44,normal,45.57476,normal
55,normal,56.062458,elevated
35,normal,33.183716,normal
55,normal,53.31843,normal
40,normal,41.57995,normal
52,normal,51.24422,normal
58,elevated,57.64485,elevated
56,elevated,56.470676,elevated
53,normal,52.273323,normal
43,normal,43.629047,normal
55,normal,55.075356,elevated
40,normal,34.34863,normal
48,normal,50.371323,normal
61,elevated,59.94793,elevated
54,normal,53.922173,normal
59,elevated,60.103226,elevated
38,normal,40.22059,normal
37,normal,38.234886,normal
58,elevated,57.901962,elevated
48,normal,49.738182,normal
84,elevated,91.901054,elevated
51,normal,51.315388,normal
53,normal,52.387638,normal
56,elevated,56.251675,elevated
40,normal,42.103825,normal
53,normal,52.240677,normal
33,normal,29.540117,normal
53,normal,48.862698,normal
26,normal,23.569632,normal
57,elevated,56.619106,elevated
59,elevated,60.424973,elevated
60,elevated,59.261276,elevated
57,elevated,56.62379,elevated
55,normal,54.795586,normal
43,normal,38.64682,normal
60,elevated,59.689007,elevated
38,normal,39.303234,normal
36,normal,35.376736,normal
46,normal,46.1497,normal
56,elevated,55.352673,elevated
61,elevated,60.298607,elevated
42,normal,40.977184,normal
57,elevated,57.06981,elevated
17,normal,16.976404,normal
59,elevated,57.98396,elevated
58,elevated,58.592953,elevated
59,elevated,59.500893,elevated
58,elevated,57.739586,elevated
55,normal,55.173847,elevated
55,normal,52.970448,normal
43,normal,40.77956,normal
17,normal,16.09598,normal
36,normal,37.468956,normal
51,normal,50.120487,normal
63,elevated,64.303444,elevated
52,normal,51.19049,normal
58,elevated,55.325783,elevated
41,normal,40.058014,normal
52,normal,49.268833,normal
53,normal,51.752983,normal
59,elevated,58.12458,elevated
40,normal,39.42551,normal
58,elevated,58.52771,elevated
63,elevated,65.435265,elevated
61,elevated,59.91829,elevated
55,normal,56.57487,elevated
52,normal,51.946564,normal
56,elevated,56.82914,elevated
60,elevated,59.67929,elevated
50,normal,46.095173,normal
71,elevated,69.87079,elevated
62,elevated,63.66021,elevated
67,elevated,66.900024,elevated
57,elevated,57.530155,elevated
54,normal,52.525204,normal
48,normal,48.818222,normal
53,normal,51.53986,normal
41,normal,47.08415,normal
35,normal,37.867268,normal
41,normal,43.882786,normal
53,normal,52.616264,normal
24,normal,21.511847,normal
53,normal,53.201603,normal
39,normal,37.96759,normal
55,normal,51.634327,normal
36,normal,37.069893,normal
58,elevated,56.57497,elevated
71,elevated,70.40512,elevated
42,normal,42.10398,normal
88,elevated,88.08502,elevated
52,normal,51.90848,normal
55,normal,54.63746,normal
58,elevated,57.07954,elevated
57,elevated,59.260105,elevated
57,elevated,58.095272,elevated
49,normal,47.671314,normal
61,elevated,62.173157,elevated
24,normal,24.407993,normal
29,normal,28.60616,normal
61,elevated,61.19204,elevated
44,normal,42.30553,normal
54,normal,52.218693,normal
62,elevated,61.82051,elevated
55,normal,55.21376,elevated
57,elevated,58.556217,elevated
55,normal,53.321575,normal
56,elevated,55.66143,elevated
55,normal,53.21424,normal
53,normal,52.569508,normal
55,normal,50.204067,normal
59,elevated,58.328915,elevated
49,normal,48.215553,normal
53,normal,52.211037,normal
56,elevated,54.850563,normal
39,normal,35.77713,normal
55,normal,55.054104,elevated
50,normal,51.507957,normal
65,elevated,64.941734,elevated
55,normal,55.200882,elevated
52,normal,52.31621,normal
53,normal,52.846695,normal
44,normal,42.54153,normal
82,elevated,82.68238,elevated
54,normal,53.6436,normal
53,normal,54.739803,normal
55,normal,53.335194,normal
66,elevated,66.22514,elevated
53,normal,53.03185,normal
61,elevated,60.86126,elevated
40,normal,36.361984,normal
55,normal,51.157036,normal
58,elevated,58.611538,elevated
47,normal,46.377678,normal
54,normal,51.54419,normal
62,elevated,60.954117,elevated
64,elevated,63.47272,elevated
54,normal,53.515537,normal
52,normal,51.26228,normal
51,normal,49.761387,normal
58,elevated,57.888294,elevated
51,normal,50.40665,normal
60,elevated,59.922085,elevated
68,elevated,66.51308,elevated
47,normal,47.12214,normal
53,normal,53.679356,normal
57,elevated,55.516167,elevated
48,normal,51.534714,normal
51,normal,50.754025,normal
36,normal,41.478184,normal
40,normal,40.450294,normal
66,elevated,64.19794,elevated
52,normal,42.744545,normal
25,normal,24.340492,normal
61,elevated,60.87955,elevated
48,normal,49.454933,normal
58,elevated,58.387825,elevated
59,elevated,57.73076,elevated
39,normal,37.969723,normal
61,elevated,60.6024,elevated
55,normal,55.479282,elevated
58,elevated,59.469334,elevated
52,normal,47.852367,normal
57,elevated,56.994164,elevated
48,normal,48.313774,normal
66,elevated,65.741905,elevated
56,elevated,55.809708,elevated
48,normal,50.192318,normal
36,normal,31.021984,normal
44,normal,44.407555,normal
48,normal,46.352955,normal
39,normal,37.74598,normal
49,normal,46.993793,normal
56,elevated,56.30035,elevated
54,normal,52.03439,normal
55,normal,55.18006,elevated
53,normal,52.788124,normal
54,normal,54.0155,normal
41,normal,39.650375,normal
55,normal,54.895798,normal
49,normal,49.409473,normal
53,normal,48.098408,normal
40,normal,40.88965,normal
53,normal,52.70484,normal
63,elevated,62.521385,elevated
61,elevated,59.78852,elevated
65,elevated,64.903015,elevated
69,elevated,72.89042,elevated
47,normal,45.403004,normal
53,normal,52.38501,normal
54,normal,54.853188,normal
53,normal,48.066246,normal
56,elevated,55.375683,elevated
41,normal,43.207222,normal
30,normal,26.389393,normal
61,elevated,61.544968,elevated
54,normal,51.665295,normal
58,elevated,57.360645,elevated
43,normal,42.7383,normal
54,normal,55.357925,elevated
58,elevated,56.494793,elevated
52,normal,53.29209,normal
58,elevated,58.715046,elevated
59,elevated,59.42383,elevated
64,elevated,62.82489,elevated
54,normal,53.426064,normal
53,normal,53.55953,normal
53,normal,52.154778,normal
59,elevated,59.63781,elevated
57,elevated,57.510582,elevated
59,elevated,58.078266,elevated
58,elevated,57.71652,elevated
40,normal,40.85562,normal
54,normal,53.111427,normal
62,elevated,61.949757,elevated
41,normal,44.35514,normal
37,normal,36.726353,normal
23,normal,20.616823,normal
56,elevated,56.47157,elevated
38,normal,41.5871,normal
65,elevated,63.856052,elevated
46,normal,48.171627,normal
55,normal,54.196075,normal
52,normal,52.664417,normal
43,normal,47.626537,normal
52,normal,52.269836,normal
54,normal,53.423866,normal
59,elevated,59.49368,elevated
56,elevated,54.964756,normal
45,normal,46.182243,normal
58,elevated,59.57849,elevated
50,normal,50.066402,normal
22,normal,21.232836,normal
56,elevated,57.096977,elevated
31,normal,31.017582,normal
40,normal,38.839237,normal
55,normal,54.737225,normal
55,normal,55.459145,elevated
56,elevated,54.046364,normal
56,elevated,53.790565,normal
56,elevated,56.300026,elevated
46,normal,48.920277,normal
53,normal,52.3356,normal
51,normal,45.29374,normal
60,elevated,60.028732,elevated
59,elevated,60.64235,elevated
42,normal,40.913067,normal
58,elevated,57.903214,elevated
53,normal,50.580692,normal
57,elevated,55.933884,elevated
54,normal,53.70844,normal
27,normal,27.374166,normal
54,normal,56.943867,elevated
57,elevated,56.489487,elevated
62,elevated,62.683445,elevated
55,normal,55.336292,elevated
60,elevated,57.985146,elevated
38,normal,38.945732,normal
39,normal,40.41465,normal
42,normal,40.27862,normal
63,elevated,62.18274,elevated
54,normal,54.017044,normal
42,normal,48.9736,normal
43,normal,41.528942,normal
57,elevated,58.00733,elevated
35,normal,32.454033,normal
55,normal,54.16941,normal
57,elevated,55.79341,elevated
51,normal,49.89247,normal
42,normal,42.352524,normal
53,normal,53.530964,normal
59,elevated,59.314976,elevated
53,normal,52.583824,normal
69,elevated,66.105354,elevated
41,normal,43.071323,normal
42,normal,40.906487,normal
70,elevated,65.787674,elevated
54,normal,57.35554,elevated
59,elevated,59.71816,elevated
54,normal,55.48254,elevated
41,normal,45.086254,normal
56,elevated,55.287083,elevated
54,normal,53.274197,normal
43,normal,38.97234,normal
48,normal,51.602303,normal
55,normal,54.91452,normal
48,normal,49.55061,normal
58,elevated,56.55342,elevated
64,elevated,65.41639,elevated
45,normal,43.6713,normal
60,elevated,62.51226,elevated
57,elevated,54.963703,normal
63,elevated,62.911484,elevated
54,normal,54.940598,normal
52,normal,51.48768,normal
64,elevated,63.73485,elevated
53,normal,52.951984,normal
53,normal,54.407776,normal
56,elevated,55.922306,elevated
25,normal,21.854233,normal
36,normal,34.970474,normal
57,elevated,57.9351,elevated
59,elevated,57.28322,elevated
48,normal,47.95592,normal
55,normal,54.256153,normal
50,normal,48.794334,normal
52,normal,51.36889,normal
54,normal,54.178898,normal
60,elevated,57.078114,elevated
46,normal,44.531445,normal
56,elevated,55.557987,elevated
51,normal,50.731606,normal
61,elevated,61.766308,elevated
57,elevated,56.938877,elevated
43,normal,43.07199,normal
56,elevated,53.571514,normal
42,normal,40.655342,normal
38,normal,29.245348,normal
52,normal,50.389442,normal
62,elevated,61.736015,elevated
50,normal,51.074722,normal
61,elevated,58.91548,elevated
55,normal,53.42686,normal
38,normal,42.79393,normal
54,normal,53.460224,normal
54,normal,52.565197,normal
42,normal,41.754265,normal
50,normal,51.744923,normal
68,elevated,70.87252,elevated
37,normal,36.69611,normal
48,normal,48.3001,normal
51,normal,46.227604,normal
59,elevated,60.37648,elevated
53,normal,50.87619,normal
58,elevated,56.595074,elevated
51,normal,40.71413,normal
32,normal,32.505127,normal
40,normal,40.302696,normal
54,normal,55.690014,elevated
57,elevated,57.069225,elevated
63,elevated,62.328213,elevated
67,elevated,66.109344,elevated
36,normal,30.555311,normal
53,normal,54.113155,normal
67,elevated,69.502716,elevated
52,normal,47.23579,normal
52,normal,51.049576,normal
41,normal,43.516506,normal
51,normal,48.828533,normal
62,elevated,63.759422,elevated
45,normal,44.093796,normal
48,normal,47.135902,normal
47,normal,45.777325,normal
67,elevated,67.1419,elevated
51,normal,50.38405,normal
55,normal,51.934875,normal
99,elevated,102.405174,elevated
44,normal,42.82606,normal
48,normal,47.8125,normal
43,normal,45.284283,normal
57,elevated,57.727844,elevated
57,elevated,56.11164,elevated
47,normal,42.061813,normal
42,normal,47.404934,normal
56,elevated,56.816406,elevated
46,normal,45.871876,normal
35,normal,32.28948,normal
52,normal,51.349163,normal
51,normal,49.481686,normal
54,normal,55.199093,elevated
55,normal,55.175816,elevated
57,elevated,59.46672,elevated
77,elevated,76.73326,elevated
54,normal,53.72235,normal
52,normal,47.3434,normal
39,normal,33.277195,normal
43,normal,41.667892,normal
65,elevated,64.42236,elevated
36,normal,37.458652,normal
66,elevated,65.85119,elevated
56,elevated,55.8443,elevated
54,normal,52.088436,normal
45,normal,44.72959,normal
55,normal,54.53547,normal
47,normal,46.78513,normal
56,elevated,56.370903,elevated
50,normal,48.352562,normal
46,normal,44.58987,normal
60,elevated,60.39633,elevated
27,normal,24.567717,normal
38,normal,37.2811,normal
68,elevated,68.81744,elevated
65,elevated,65.323,elevated
60,elevated,60.516674,elevated
38,normal,36.82962,normal
58,elevated,57.632057,elevated
63,elevated,63.328224,elevated
56,elevated,58.08644,elevated
113,elevated,110.803024,elevated
54,normal,54.338055,normal
64,elevated,64.50308,elevated
45,normal,43.91807,normal
68,elevated,69.05125,elevated
55,normal,54.547844,normal
43,normal,41.04364,normal
53,normal,52.586998,normal
52,normal,50.486427,normal
52,normal,51.94017,normal
53,normal,52.800755,normal
56,elevated,58.29995,elevated
53,normal,52.158096,normal
52,normal,52.985424,normal
47,normal,44.32925,normal
53,normal,53.9224,normal
68,elevated,65.879974,elevated
63,elevated,60.57874,elevated
44,normal,43.58964,normal
30,normal,30.959257,normal
51,normal,48.47893,normal
59,elevated,57.66871,elevated
53,normal,52.285038,normal
62,elevated,61.85763,elevated
52,normal,50.45103,normal
62,elevated,64.87472,elevated
46,normal,49.464222,normal
66,elevated,67.77066,elevated
65,elevated,68.12632,elevated
37,normal,38.454906,normal
55,normal,56.04363,elevated
56,elevated,55.360016,elevated
58,elevated,58.06159,elevated
37,normal,34.80265,normal
60,elevated,60.076878,elevated
58,elevated,56.358776,elevated
54,normal,54.341785,normal
39,normal,37.982582,normal
52,normal,52.32489,normal
52,normal,51.93351,normal
34,normal,31.353838,normal
43,normal,42.520107,normal
53,normal,52.757744,normal
53,normal,52.615623,normal
52,normal,53.324856,normal
57,elevated,56.438572,elevated
62,elevated,59.467255,elevated
45,normal,43.212887,normal
53,normal,51.63141,normal
56,elevated,55.227356,elevated
59,elevated,59.532585,elevated
57,elevated,59.101063,elevated
61,elevated,59.750137,elevated
52,normal,49.382385,normal
59,elevated,57.15364,elevated
53,normal,51.96558,normal
57,elevated,57.400696,elevated
53,normal,52.23834,normal
24,normal,25.105005,normal
33,normal,32.448643,normal
45,normal,46.548378,normal
40,normal,40.412796,normal
60,elevated,60.73154,elevated
54,normal,52.882256,normal
39,normal,38.744846,normal
39,normal,39.564323,normal
52,normal,51.499542,normal
62,elevated,62.955235,elevated
47,normal,52.077873,normal
49,normal,48.124615,normal
52,normal,51.70304,normal
62,elevated,61.945927,elevated
46,normal,41.39692,normal
78,elevated,77.59725,elevated
51,normal,52.496277,normal
62,elevated,61.06888,elevated
29,normal,29.234203,normal
34,normal,36.0233,normal
44,normal,43.740314,normal
70,elevated,68.73434,elevated
60,elevated,61.072662,elevated
55,normal,54.36843,normal
32,normal,32.0676,normal
57,elevated,56.302254,elevated
56,elevated,55.15322,elevated
58,elevated,59.28951,elevated
56,elevated,55.085674,elevated
28,normal,26.849289,normal
66,elevated,66.165054,elevated
83,elevated,84.1186,elevated
61,elevated,61.165928,elevated
62,elevated,60.96578,elevated
54,normal,52.28871,normal
63,elevated,64.24561,elevated
64,elevated,61.589558,elevated
59,elevated,59.65273,elevated
56,elevated,57.476944,elevated
36,normal,34.259193,normal
51,normal,52.40788,normal
56,elevated,57.92379,elevated
66,elevated,65.34738,elevated
50,normal,45.608383,normal
54,normal,54.720993,normal
56,elevated,55.74225,elevated
54,normal,52.97132,normal
38,normal,37.692413,normal
54,normal,53.478268,normal
54,normal,53.96942,normal
53,normal,53.1091,normal
57,elevated,57.668427,elevated
52,normal,50.076744,normal
54,normal,53.239525,normal
65,elevated,64.13594,elevated
59,elevated,59.370827,elevated
56,elevated,57.30093,elevated
