input_value,input_label,pred_value,pred_label
53,normal,54.3469,normal
39,normal,38.939102,normal
45,normal,50.45433,normal
57,elevated,57.3938,elevated
36,normal,40.68012,normal
58,elevated,58.02795,elevated
62,elevated,59.84865,elevated
48,normal,48.597202,normal
33,normal,34.895615,normal
62,elevated,63.75305,elevated
53,normal,54.73893,normal
35,normal,34.10059,normal
44,normal,46.175713,normal
56,elevated,57.617256,elevated
54,normal,54.377438,normal
34,normal,34.548737,normal
70,elevated,71.49506,elevated
56,elevated,58.439987,elevated
51,normal,52.61863,normal
44,normal,44.0699,normal
39,normal,40.119194,normal
58,elevated,59.240368,elevated
53,normal,52.863705,normal
46,normal,44.3928,normal
66,elevated,67.95427,elevated
34,normal,37.35962,normal
51,normal,52.609673,normal
53,normal,54.561604,normal
62,elevated,63.60227,elevated
56,elevated,56.863567,elevated
59,elevated,59.812225,elevated
28,normal,27.023115,normal
36,normal,36.482872,normal
38,normal,34.45365,normal
46,normal,46.58522,normal
57,elevated,59.476387,elevated
41,normal,38.73858,normal
52,normal,53.03521,normal
41,normal,45.084255,normal
38,normal,37.973175,normal
26,normal,25.519629,normal
52,normal,52.800404,normal
46,normal,45.257565,normal
64,elevated,65.55251,elevated
32,normal,33.289696,normal
34,normal,37.40421,normal
55,normal,55.69942,elevated
53,normal,53.391735,normal
67,elevated,68.866005,elevated
45,normal,46.2069,normal
54,normal,54.464165,normal
53,normal,54.055264,normal
49,normal,50.140217,normal
73,elevated,75.59001,elevated
33,normal,33.38552,normal
60,elevated,60.691097,elevated
47,normal,51.736137,normal
24,normal,24.88045,normal
19,normal,20.920435,normal
76,elevated,75.798386,elevated
55,normal,55.640205,elevated
54,normal,55.22174,elevated
62,elevated,63.258827,elevated
44,normal,46.788467,normal
54,normal,55.66849,elevated
51,normal,51.53657,normal
52,normal,53.809757,normal
56,elevated,57.299908,elevated
53,normal,53.927357,normal
29,normal,30.462372,normal
56,elevated,55.757675,elevated
52,normal,52.650967,normal
45,normal,47.321556,normal
57,elevated,57.622787,elevated
26,normal,27.91702,normal
52,normal,51.229675,normal
54,normal,54.72007,normal
62,elevated,61.80453,elevated
66,elevated,68.18777,elevated
34,normal,32.185574,normal
56,elevated,56.04504,elevated
49,normal,43.936283,normal
