input_value,input_label,pred_value,pred_label
58,elevated,59.87984,elevated
49,normal,49.570152,normal
31,normal,32.364803,normal
43,normal,42.1333,normal
58,elevated,58.372414,elevated
61,elevated,60.767757,elevated
55,normal,54.834812,normal
61,elevated,63.68346,elevated
32,normal,37.90187,normal
44,normal,47.31861,normal
52,normal,52.95363,normal
48,normal,46.310974,normal
51,normal,52.032887,normal
34,normal,34.058655,normal
57,elevated,59.499184,elevated
57,elevated,58.05645,elevated
52,normal,54.218582,normal
54,normal,54.614525,normal
61,elevated,62.39881,elevated
55,normal,54.16887,normal
48,normal,49.398006,normal
56,elevated,57.03546,elevated
43,normal,41.410534,normal
65,elevated,64.74274,elevated
52,normal,52.657207,normal
52,normal,53.42205,normal
57,elevated,58.256737,elevated
37,normal,37.381264,normal
58,elevated,58.390247,elevated
44,normal,45.936363,normal
32,normal,32.529663,normal
45,normal,45.309223,normal
73,elevated,76.04533,elevated
53,normal,55.985382,elevated
54,normal,54.18318,normal
54,normal,55.047092,elevated
53,normal,55.632183,elevated
49,normal,46.782364,normal
54,normal,54.788097,normal
53,normal,54.863804,normal
54,normal,54.398865,normal
56,elevated,56.90056,elevated
61,elevated,59.932762,elevated
54,normal,54.53609,normal
45,normal,48.1235,normal
63,elevated,63.622734,elevated
59,elevated,65.14495,elevated
61,elevated,62.033173,elevated
44,normal,44.158382,normal
58,elevated,59.76854,elevated
42,normal,40.16725,normal
44,normal,47.146175,normal
73,elevated,72.30757,elevated
52,normal,53.624786,normal
52,normal,52.05715,normal
31,normal,34.514984,normal
63,elevated,62.599064,elevated
58,elevated,57.179375,elevated
57,elevated,56.849007,elevated
54,normal,55.14687,elevated
53,normal,53.997307,normal
63,elevated,63.66181,elevated
56,elevated,55.454308,elevated
34,normal,33.156254,normal
62,elevated,61.665596,elevated
59,elevated,60.064327,elevated
80,elevated,83.23648,elevated
71,elevated,70.737564,elevated
52,normal,52.89393,normal
67,elevated,69.37117,elevated
79,elevated,80.59166,elevated
55,normal,54.711697,normal
63,elevated,63.373383,elevated
37,normal,38.40531,normal
61,elevated,61.01852,elevated
54,normal,53.24965,normal
57,elevated,58.252495,elevated
54,normal,54.48486,normal
54,normal,55.09046,elevated
46,normal,46.28468,normal
60,elevated,61.016422,elevated
55,normal,57.368324,elevated
43,normal,42.497025,normal
62,elevated,62.534153,elevated
57,elevated,56.477646,elevated
53,normal,53.052303,normal
29,normal,30.07736,normal
44,normal,58.65659,elevated
54,normal,53.98689,normal
55,normal,57.36077,elevated
52,normal,52.9562,normal
58,elevated,58.991604,elevated
61,elevated,60.80207,elevated
40,normal,37.058044,normal
52,normal,52.713966,normal
54,normal,53.28588,normal
52,normal,50.798683,normal
53,normal,54.548786,normal
65,elevated,64.94785,elevated
32,normal,32.257843,normal
56,elevated,56.67253,elevated
56,elevated,56.40038,elevated
40,normal,44.826447,normal
52,normal,51.48894,normal
59,elevated,59.10839,elevated
66,elevated,64.896454,elevated
57,elevated,55.879112,elevated
50,normal,52.686398,normal
56,elevated,55.23829,elevated
54,normal,54.431965,normal
56,elevated,56.747086,elevated
44,normal,43.42004,normal
48,normal,51.80043,normal
66,elevated,64.853226,elevated
47,normal,52.06479,normal
54,normal,55.6215,elevated
42,normal,41.92394,normal
51,normal,50.513317,normal
53,normal,54.03249,normal
43,normal,39.7576,normal
35,normal,37.066998,normal
67,elevated,67.152245,elevated
55,normal,55.35092,elevated
52,normal,53.30749,normal
65,elevated,66.07629,elevated
45,normal,46.63932,normal
69,elevated,69.858536,elevated
33,normal,36.934334,normal
54,normal,54.99036,normal
55,normal,56.15937,elevated
27,normal,24.787916,normal
53,normal,54.46929,normal
74,elevated,75.83571,elevated
52,normal,52.970787,normal
60,elevated,60.626087,elevated
59,elevated,59.51088,elevated
53,normal,54.855495,normal
52,normal,52.92118,normal
46,normal,47.721664,normal
52,normal,53.77591,normal
58,elevated,57.52488,elevated
58,elevated,57.913292,elevated
73,elevated,73.80129,elevated
